,song_name,artist_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
5354,Swingin',John Anderson,38,183533,0.5479999999999999,0.6659999999999999,0.64,0.0,4,0.177,-13.945,1,0.0387,107.751,4,0.9540000000000001
5364,Guitar Town,Steve Earle,53,155266,0.255,0.664,0.49,0.0,7,0.0734,-15.46,1,0.0357,165.542,4,0.937
5366,Blue Moon With Heartache,Rosanne Cash,34,266666,0.723,0.557,0.187,0.000102,11,0.11199999999999999,-15.762,1,0.0285,97.436,4,0.147
5368,All My Ex's Live In Texas,George Strait,56,200826,0.235,0.762,0.318,6.12e-06,9,0.138,-16.046,1,0.0355,130.516,4,0.677
5377,Finally,T.G. Sheppard,31,228866,0.539,0.525,0.452,1.6899999999999997e-05,8,0.201,-12.955,1,0.0367,117.939,4,0.349
5381,Seven Year Ache,Rosanne Cash,47,194853,0.475,0.747,0.568,0.000165,9,0.127,-8.651,0,0.0319,121.615,4,0.684
5392,Down To My Last Broken Heart,Janie Fricke,29,148266,0.465,0.6729999999999999,0.22699999999999998,0.0,4,0.41,-15.344000000000001,1,0.0299,131.185,4,0.875
5396,The Cowboy Rides Away,George Strait,51,202306,0.0531,0.6940000000000001,0.33799999999999997,0.0008230000000000001,7,0.429,-16.927,1,0.0275,109.06200000000001,4,0.575
5404,I Tell It Like It Used To Be,T. Graham Brown,39,180866,0.358,0.73,0.49,0.0,2,0.0219,-10.613,1,0.0369,88.944,4,0.564
5405,I Believe In You,Don Williams,50,245573,0.8320000000000001,0.708,0.215,0.000551,7,0.142,-20.267,1,0.0418,117.96600000000001,3,0.5820000000000001
5406,Take Me Down,Alabama,33,223120,0.198,0.748,0.281,9.88e-05,0,0.0831,-12.665,1,0.0678,93.994,4,0.489
5407,Heartbroke,Ricky Skaggs,29,194160,0.068,0.555,0.562,0.0,2,0.21,-10.713,1,0.0388,192.981,4,0.853
5410,Tennessee Homesick Blues,Dolly Parton,31,203373,0.221,0.515,0.736,0.0,0,0.303,-8.231,1,0.043,166.187,4,0.9079999999999999
5414,I Ain't Living Long Like This,Waylon Jennings,47,286120,0.17800000000000002,0.622,0.7490000000000001,0.603,9,0.111,-10.201,1,0.0301,145.018,4,0.78
5416,Eighteen Wheels And A Dozen Roses,Kathy Mattea,43,203400,0.0926,0.659,0.5710000000000001,0.00015900000000000002,8,0.0696,-13.609000000000002,1,0.0267,139.27,4,0.961
5417,Do Ya',K.T. Oslin,38,245733,0.424,0.647,0.233,0.0014199999999999998,7,0.0914,-13.15,1,0.0361,165.928,4,0.40299999999999997
5418,Two Dozen Roses,Shenandoah,38,223613,0.327,0.695,0.502,0.0,4,0.09699999999999999,-12.01,1,0.0279,117.083,4,0.5429999999999999
5419,I Don't Want To Be A Memory,Exile,25,209946,0.26899999999999996,0.848,0.547,7.41e-05,5,0.0432,-12.017999999999999,1,0.0305,117.389,4,0.892
5420,Lady Down On Love,Alabama,37,237226,0.8490000000000001,0.348,0.0834,6.12e-06,5,0.12300000000000001,-16.06,1,0.0299,82.98,4,0.138
5423,Only One You,T.G. Sheppard,37,202226,0.49,0.813,0.62,0.18600000000000003,4,0.0636,-12.454,0,0.0274,95.274,4,0.97
5431,Highway 40 Blues,Ricky Skaggs,30,188893,0.0582,0.653,0.657,0.00139,4,0.349,-11.966,1,0.0316,117.97200000000001,4,0.96
5434,My Maria,Brooks & Dunn,66,208106,0.06,0.6729999999999999,0.8420000000000001,0.00025699999999999996,3,0.184,-4.627,1,0.0365,125.571,4,0.897
5438,If I Know Me,George Strait,52,161800,0.634,0.544,0.33299999999999996,0.0006320000000000001,4,0.102,-11.027999999999999,1,0.0272,134.638,4,0.183
5443,She's Got It All,Kenny Chesney,56,205093,0.09300000000000001,0.7090000000000001,0.8109999999999999,1.0800000000000002e-05,7,0.1,-6.603,1,0.0323,132.72799999999998,4,0.735
5445,Single White Female,Chely Wright,49,197880,0.354,0.5329999999999999,0.6709999999999999,0.0,6,0.0702,-8.066,1,0.0303,178.101,4,0.887
5446,Baby Likes To Rock It,The Tractors,48,236466,0.165,0.573,0.946,0.00028,5,0.13,-6.178,1,0.0369,79.96600000000001,4,0.9640000000000001
5447,Wish I Didn't Know Now,Toby Keith,50,206840,0.44799999999999995,0.799,0.7070000000000001,0.000125,7,0.289,-8.464,1,0.0402,116.92200000000001,4,0.8220000000000001
5448,Here's A Quarter [Call Someone Who Cares],Travis Tritt,59,152640,0.196,0.654,0.537,0.0,7,0.11900000000000001,-8.067,1,0.0257,112.43700000000001,3,0.597
5449,XXX's And OOO's (An American Girl),Trisha Yearwood,48,167840,0.17800000000000002,0.706,0.728,0.0,0,0.2,-5.726,1,0.0323,125.79799999999999,4,0.696
5450,Every Light In The House,Trace Adkins,59,179600,0.539,0.637,0.47200000000000003,0.0,5,0.446,-7.295,1,0.0271,129.236,4,0.349
5455,Strawberry Wine,Deana Carter,61,290466,0.302,0.5579999999999999,0.435,0.0,1,0.0351,-6.812,1,0.0264,122.385,3,0.19899999999999998
5457,Put Yourself In My Shoes,Clint Black,43,193093,0.58,0.737,0.41,0.0,9,0.25,-11.088,1,0.0353,104.647,4,0.397
5461,Nobody Wins,Radney Foster,45,210746,0.311,0.66,0.696,0.0,7,0.165,-8.971,1,0.033,120.898,4,0.773
5466,Brand New Man,Brooks & Dunn,60,179573,0.0904,0.642,0.762,1.25e-06,7,0.10099999999999999,-4.355,1,0.0451,127.51299999999999,4,0.647
5469,Should've Been A Cowboy,Toby Keith,65,211306,0.47100000000000003,0.619,0.672,3.15e-06,7,0.21100000000000002,-7.7860000000000005,1,0.0356,133.40200000000002,4,0.6940000000000001
5473,Boot Scootin' Boogie,Brooks & Dunn,64,198226,0.22,0.6559999999999999,0.8170000000000001,0.0,11,0.306,-4.296,0,0.0435,130.446,4,0.862
5477,Honky Tonk Attitude,Joe Diffie,43,228626,0.175,0.679,0.812,8.04e-06,5,0.1,-6.5489999999999995,1,0.0266,140.467,4,0.775
5482,Only Here For A Little While,Billy Dean,42,214560,0.141,0.537,0.6,0.0,9,0.36,-6.675,1,0.027999999999999997,172.541,4,0.774
5487,Neon Moon,Brooks & Dunn,66,263760,0.5539999999999999,0.7020000000000001,0.632,0.0,9,0.127,-6.507999999999999,1,0.0247,102.404,4,0.457
5489,Wide Open Spaces,Dixie Chicks,63,223832,0.5770000000000001,0.563,0.544,0.0,4,0.128,-6.102,1,0.0306,179.351,4,0.602
5491,Summertime Blues,Alan Jackson,54,192093,0.374,0.395,0.862,3.289999999999999e-05,7,0.209,-6.837000000000001,1,0.0426,80.71600000000001,4,0.9640000000000001
5492,He Ain't Worth Missing,Toby Keith,46,184693,0.397,0.768,0.774,0.0,7,0.0468,-4.455,1,0.0346,101.15299999999999,4,0.925
5495,The Keeper Of The Stars,Tracy Byrd,48,247626,0.529,0.5720000000000001,0.261,1.13e-06,2,0.145,-12.83,1,0.025,78.094,4,0.0669
5498,Who's Cheatin' Who,Alan Jackson,52,241440,0.226,0.6559999999999999,0.816,1.0199999999999999e-05,7,0.264,-8.552999999999999,1,0.028999999999999998,133.237,4,0.9620000000000001
5500,You Ain't Much Fun,Toby Keith,46,146373,0.33799999999999997,0.759,0.805,0.0,9,0.375,-3.6660000000000004,1,0.0372,138.407,4,0.848
5501,No One Needs To Know,Shania Twain,52,183960,0.10800000000000001,0.6629999999999999,0.525,0.0,7,0.349,-9.674,1,0.0331,134.748,4,0.731
5502,It Ain't Nothin',Keith Whitley,40,244066,0.5479999999999999,0.79,0.455,0.000105,9,0.10800000000000001,-11.039000000000001,1,0.0536,119.49,4,0.405
5503,What Mattered Most,Ty Herndon,44,221426,0.415,0.529,0.509,0.0,0,0.171,-8.926,1,0.0253,142.311,4,0.27
5504,Hard Workin' Man,Brooks & Dunn,52,178493,0.33299999999999996,0.6920000000000001,0.77,1.17e-06,0,0.0552,-9.361,1,0.0369,151.51,4,0.731
5508,You Were Mine,Dixie Chicks,55,217807,0.342,0.542,0.34600000000000003,0.0,9,0.28300000000000003,-6.598,1,0.0296,139.856,4,0.17300000000000001
5510,A Little Less Talk And A Lot More Action,Toby Keith,50,170546,0.282,0.755,0.8079999999999999,2.02e-06,9,0.11,-7.367000000000001,1,0.0374,124.976,4,0.9329999999999999
5515,John Deere Green,Joe Diffie,60,273000,0.15,0.685,0.8170000000000001,0.0,2,0.242,-5.683,1,0.0298,130.41,4,0.768
5517,Independence Day,Martina McBride,52,206093,0.275,0.693,0.6829999999999999,0.000101,9,0.0954,-4.575,1,0.0292,118.38799999999999,4,0.748
5520,Watermelon Crawl,Tracy Byrd,63,181973,0.17,0.778,0.701,0.0,0,0.128,-9.327,1,0.0285,136.733,4,0.9640000000000001
5522,Pickup Man,Joe Diffie,61,216693,0.434,0.7090000000000001,0.757,0.0,7,0.336,-7.006,1,0.0408,140.664,4,0.852
5524,Dream Walkin',Toby Keith,42,235626,0.35100000000000003,0.7020000000000001,0.784,0.0,5,0.0814,-5.056,1,0.0278,117.59899999999999,4,0.54
5640,Mil Horas,La Sonora Dinamita,47,226600,0.111,0.737,0.688,0.00265,3,0.0851,-9.032,1,0.0388,100.995,4,0.826
5658,Se Me Perdio La Cadenita,La Sonora Dinamita,62,157106,0.0253,0.532,0.682,0.0,9,0.0822,-8.79,1,0.0495,96.34100000000001,4,0.715
5659,Techno Cumbia,Selena,51,227440,0.5429999999999999,0.6609999999999999,0.619,0.0,6,0.0883,-11.347999999999999,1,0.0757,181.967,4,0.9520000000000001
5666,Mi Cucu,La Sonora Dinamita,54,234706,0.142,0.743,0.858,5.78e-06,7,0.311,-5.836,1,0.0369,104.815,4,0.917
5717,Step One Two,Kaskade,47,200280,0.0426,0.741,0.757,0.0112,11,0.107,-6.997000000000001,0,0.0435,127.98100000000001,4,0.5660000000000001
5718,Lola's Theme,The Shapeshifters,64,207066,0.0008300000000000001,0.748,0.845,0.000225,5,0.068,-4.612,0,0.0536,123.925,4,0.659
5821,Nightmares By The Sea,Jeff Buckley,43,231133,0.136,0.627,0.853,0.0359,8,0.0786,-5.789,1,0.07400000000000001,134.842,4,0.43700000000000006
5830,Stay,Maurice Williams & The Zodiacs,59,94906,0.8420000000000001,0.555,0.40399999999999997,0.0,7,0.218,-14.187000000000001,0,0.0621,120.509,4,0.736
5839,Up On The Roof,The Drifters,56,155053,0.755,0.584,0.489,0.0,8,0.133,-6.182,1,0.0277,121.891,4,0.777
5842,Earth Angel,The Penguins,58,178000,0.898,0.489,0.271,0.0,8,0.11,-9.416,1,0.0281,72.36,4,0.486
5844,Mama Said,The Shirelles,52,130892,0.7040000000000001,0.604,0.591,0.0,8,0.47,-6.874,0,0.0614,140.558,4,0.8290000000000001
5846,Come Softly To Me,The Fleetwoods,52,144933,0.93,0.601,0.095,0.000285,1,0.11599999999999999,-18.477999999999998,1,0.0374,122.975,4,0.672
5849,Speedoo,The Cadillacs,39,141583,0.747,0.489,0.64,2.34e-06,3,0.11900000000000001,-7.5520000000000005,1,0.0424,126.055,3,0.946
5850,Blue Moon,The Marcels,44,136771,0.9790000000000001,0.48100000000000004,0.21600000000000003,0.0206,7,0.109,-21.57,1,0.039,125.402,4,0.8240000000000001
5858,Sincerely,The Moonglows,43,188733,0.9890000000000001,0.491,0.0883,0.0192,5,0.11800000000000001,-16.332,0,0.0302,80.306,4,0.426
5868,Smoke Gets In Your Eyes,The Platters,45,157760,0.925,0.319,0.267,6.04e-05,3,0.546,-11.091,1,0.0308,113.249,4,0.259
5873,Heart And Soul,The Four Aces,39,137493,0.871,0.5770000000000001,0.153,0.0,5,0.125,-15.026,1,0.0431,103.956,4,0.5820000000000001
5875,Could This Be Magic,The Dubs,39,138213,0.718,0.345,0.304,0.0,1,0.0869,-9.744,1,0.0296,109.89200000000001,1,0.5529999999999999
6013,Blue Monday,New Order,13,445893,3.96e-05,0.753,0.7509999999999999,0.748,0,0.0783,-9.372,1,0.0535,130.41,4,0.898
6029,Lust For Life,Iggy Pop,66,313925,0.0276,0.38299999999999995,0.97,0.0,9,0.0942,-5.638,1,0.0435,101.603,4,0.62
6043,Movin' On Up,Primal Scream,50,230533,0.0846,0.508,0.8079999999999999,0.000727,0,0.0719,-12.495999999999999,0,0.0403,94.255,4,0.209
6055,Don't You Want Me,The Human League,75,236920,0.184,0.731,0.738,0.0,9,0.214,-8.125,0,0.0377,117.656,4,0.958
6059,Nothing To Be Done,The Pastels,45,232133,0.00144,0.349,0.8959999999999999,0.73,9,0.287,-10.59,1,0.106,141.72,4,0.48100000000000004
6060,The Boy With The Perpetual Nervousness,The Feelies,41,311000,0.0244,0.591,0.6809999999999999,0.24100000000000002,0,0.13,-10.790999999999999,1,0.158,97.54700000000001,4,0.674
6062,Fuck and Run,Liz Phair,3,187933,0.743,0.774,0.64,0.0317,2,0.08800000000000001,-7.949,1,0.0334,136.226,4,0.948
6065,If You Need Someone,The Field Mice,38,224133,1.1400000000000001e-05,0.43,0.6609999999999999,0.8390000000000001,11,0.376,-13.155999999999999,1,0.0276,155.683,4,0.83
6066,Paris 1919,John Cale,4,246799,0.963,0.742,0.321,0.0432,0,0.11,-13.728,1,0.0315,107.34899999999999,4,0.613
6067,Rid Of Me,PJ Harvey,48,268840,0.0049700000000000005,0.715,0.0938,0.00611,5,0.166,-20.629,1,0.0563,125.35,4,0.531
6075,Alison,Slowdive,55,231893,0.00957,0.27899999999999997,0.423,0.8370000000000001,4,0.128,-12.06,1,0.038,101.571,4,0.29100000000000004
6095,Hey,Pixies,66,211440,0.000897,0.596,0.315,0.00106,7,0.121,-15.003,1,0.0305,99.807,4,0.34299999999999997
6098,Heroin,The Velvet Underground,39,432680,0.373,0.20600000000000002,0.72,0.7829999999999999,1,0.0992,-11.597000000000001,1,0.0748,146.31799999999998,4,0.28300000000000003
6279,Beat The Devil's Tattoo,Black Rebel Motorcycle Club,14,225760,0.42,0.521,0.9209999999999999,0.0207,4,0.175,-2.7439999999999998,1,0.0382,96.51,4,0.7070000000000001
6286,Chelsea Dagger,The Fratellis,52,203760,0.0439,0.51,0.818,0.0,7,0.0801,-3.205,1,0.157,154.561,4,0.574
6297,Blue Orchid,The White Stripes,2,157560,0.0825,0.48200000000000004,0.654,1.15e-05,10,0.27,-8.4,0,0.316,151.269,4,0.655
6299,Ain't No Easy Way,Black Rebel Motorcycle Club,43,156813,0.0657,0.532,0.9470000000000001,1.49e-06,8,0.065,-4.2,1,0.0457,95.786,4,0.748
6310,Fell In Love With A Girl,The White Stripes,8,110093,0.6759999999999999,0.235,0.977,0.00024900000000000004,0,0.8,-1.6059999999999999,1,0.141,91.929,4,0.379
6391,Superstition,Stevie Wonder,67,244826,0.0182,0.648,0.7509999999999999,0.000401,8,0.0418,-8.582,1,0.0806,100.43700000000001,4,0.863
6396,Message In A Bottle,The Police,44,290600,0.0552,0.58,0.809,2.5300000000000002e-05,1,0.326,-7.734,0,0.0408,151.135,4,0.816
6423,What You Know,Two Door Cinema Club,70,191400,0.000728,0.556,0.763,6.79e-06,6,0.071,-3.952,0,0.0413,138.986,4,0.8140000000000001
6429,Lisztomania,Phoenix,65,241640,0.0383,0.642,0.8079999999999999,0.00829,0,0.547,-6.406000000000001,1,0.0463,97.565,4,0.273
6435,Electric Feel,MGMT,77,229640,0.0714,0.763,0.807,0.28,1,0.348,-3.714,1,0.035,103.038,3,0.5589999999999999
6454,Animal,Miike Snow,61,263426,0.0155,0.774,0.7340000000000001,1.7100000000000002e-05,6,0.0933,-6.5360000000000005,0,0.0777,118.021,4,0.639
6463,Sweet Disposition,The Temper Trap,67,230800,0.0701,0.531,0.821,0.171,2,0.124,-6.812,1,0.0439,129.139,4,0.34
6660,S.O.S.,Jonas Brothers,58,153346,0.000628,0.598,0.685,0.0,7,0.149,-3.873,1,0.0679,137.035,4,0.7120000000000001
6823,You Sexy Thing,Hot Chocolate,73,244920,0.522,0.7909999999999999,0.7340000000000001,0.00165,5,0.16699999999999998,-5.4639999999999995,1,0.0629,105.854,4,0.9620000000000001
6824,Baby Love,The Supremes,16,157373,0.35,0.579,0.637,0.0,0,0.0905,-6.2010000000000005,1,0.0289,135.28,4,0.7190000000000001
6832,Everyday People,Sly & The Family Stone,67,139506,0.245,0.813,0.619,0.0151,7,0.113,-8.203,1,0.0294,114.58,4,0.774
6837,Lovely Day,Bill Withers,19,251466,0.179,0.7020000000000001,0.6579999999999999,0.0006360000000000001,9,0.1,-7.835,1,0.0332,97.851,4,0.736
6838,Let's Stay Together,Al Green,26,199400,0.606,0.746,0.273,0.0168,5,0.0526,-16.63,1,0.0573,101.95200000000001,4,0.502
6848,Come See About Me,The Supremes,48,162760,0.6579999999999999,0.7390000000000001,0.626,0.0,7,0.14,-7.666,1,0.0389,126.38799999999999,4,0.812
6850,Get Up Offa That Thing,James Brown,57,250200,0.225,0.883,0.664,2.3e-06,4,0.941,-10.395,1,0.41100000000000003,118.104,4,0.8
6852,Hallelujah I Love Her So,Ray Charles,64,155506,0.792,0.696,0.547,0.0,5,0.155,-5.954,0,0.16899999999999998,73.203,4,0.623
6861,Do You Love Me,The Contours,50,172666,0.611,0.597,0.71,0.0,5,0.10400000000000001,-9.798,1,0.0378,150.13,4,0.763
6864,You Really Got A Hold On Me,Percy Sledge,56,173893,0.677,0.6759999999999999,0.245,0.0,0,0.319,-14.27,1,0.0299,86.338,4,0.532
6872,You Beat Me To The Punch,Mary Wells,46,163600,0.736,0.84,0.452,1.57e-06,11,0.126,-12.507,0,0.0529,114.249,4,0.963
6878,How Sweet It Is (To Be Loved By You),Jr. Walker & The All Stars,46,179640,0.0116,0.6,0.7340000000000001,1.96e-06,1,0.353,-7.811,1,0.163,125.62299999999999,4,0.7040000000000001
6879,Shotgun,Jr. Walker & The All Stars,50,183880,0.0315,0.722,0.5539999999999999,0.0008560000000000001,1,0.14,-7.763,1,0.0351,120.29700000000001,4,0.631
6895,Get Ready,The Temptations,66,164160,0.40399999999999997,0.59,0.737,0.0,7,0.10800000000000001,-5.867000000000001,1,0.0384,132.966,4,0.877
6897,My Guy,Mary Wells,16,168440,0.628,0.6970000000000001,0.6559999999999999,2.4e-05,10,0.42200000000000004,-5.38,1,0.0424,125.624,4,0.89
6903,Then He Kissed Me,The Crystals,60,158853,0.6809999999999999,0.44,0.682,3.3299999999999996e-05,4,0.207,-7.416,1,0.0373,135.917,4,0.626
6910,Make Me Yours,Bettye Swann,56,195293,0.45399999999999996,0.711,0.49200000000000005,1.4499999999999998e-05,3,0.126,-8.119,1,0.0325,107.917,4,0.868
6911,It's Your Thing,The Isley Brothers,60,166506,0.0777,0.37799999999999995,0.682,2.83e-06,10,0.0573,-10.228,1,0.124,185.273,4,0.89
6938,Azúcar Amargo,Fey,64,281520,0.0721,0.682,0.948,0.0,7,0.0589,-4.047,1,0.0308,130.058,4,0.634
6939,Move Ya Body,Nina Sky,53,232053,0.0198,0.8640000000000001,0.701,0.0008560000000000001,11,0.0635,-7.0089999999999995,0,0.0433,121.055,4,0.882
6942,La Calle De Las Sirenas,Kabah,28,231506,0.0866,0.7040000000000001,0.915,0.00266,5,0.12300000000000001,-6.841,1,0.0298,104.521,4,0.769
6943,Simarik,Tarkan,65,235218,0.0518,0.775,0.818,0.0,7,0.114,-8.687000000000001,1,0.16399999999999998,97.06,3,0.826
6956,Suave,Luis Miguel,72,289600,0.0614,0.61,0.677,0.0,4,0.23199999999999998,-9.812999999999999,0,0.0325,103.946,4,0.444
6957,La pachanga,Vilma Palma e Vampiros,65,281933,0.00244,0.6809999999999999,0.9179999999999999,0.000535,9,0.11900000000000001,-4.83,0,0.0508,105.031,4,0.551
6958,¿Donde Están?,Sentidos Opuestos,59,270493,0.012,0.893,0.972,0.621,4,0.075,-10.305,1,0.036000000000000004,130.00799999999998,4,0.925
6960,Mujeres,Ricardo Arjona,67,206000,0.376,0.7609999999999999,0.634,0.0017699999999999999,2,0.0452,-9.476,1,0.0371,106.04299999999999,4,0.8809999999999999
6965,Media Naranja,Fey,58,221173,0.0171,0.71,0.833,0.0258,2,0.0645,-9.13,1,0.0292,132.012,4,0.89
6966,Amor De Papel,Sentidos Opuestos,61,248226,0.235,0.8270000000000001,0.951,0.267,4,0.172,-13.509,1,0.0535,129.995,4,0.865
6967,Dime Que Me Quieres (Bring A Little Lovin),Ricky Martin,1,195866,0.025,0.746,0.595,1.24e-05,1,0.0413,-15.984000000000002,1,0.0462,113.921,4,0.893
6969,Pelo Suelto,Gloria Trevi,61,206600,0.129,0.9670000000000001,0.7020000000000001,0.0108,2,0.19899999999999998,-5.851,1,0.0845,123.927,4,0.633
6983,Ya No,Lucero,48,220506,0.307,0.7659999999999999,0.81,0.0,8,0.134,-7.601,0,0.0289,107.587,4,0.43799999999999994
7124,Una Noche Más,Jennifer Lopez,48,245933,0.00571,0.715,0.937,0.0415,10,0.0958,-6.6129999999999995,0,0.0388,125.025,4,0.897
7125,Déjate Querer,Gilberto Santa Rosa,24,281960,0.322,0.758,0.847,0.0,11,0.128,-7.4910000000000005,1,0.0346,114.47200000000001,4,0.909
7359,Jesus Walks,Kanye West,63,193733,0.578,0.42700000000000005,0.8440000000000001,0.0,3,0.284,-4.5969999999999995,0,0.42700000000000005,85.346,4,0.716
7360,I Wonder,Kanye West,65,243440,0.13,0.54,0.47600000000000003,0.000252,0,0.135,-8.658,1,0.111,191.25900000000001,4,0.11599999999999999
7376,Family Business,Kanye West,55,278893,0.159,0.726,0.5329999999999999,0.0,0,0.475,-7.49,1,0.21600000000000003,93.70200000000001,4,0.5479999999999999
7395,Be (Intro),Common,51,144200,0.256,0.634,0.733,0.0,7,0.39399999999999996,-8.532,0,0.15,93.694,4,0.19899999999999998
7428,I Need A Dollar,Aloe Blacc,9,244386,0.17600000000000002,0.838,0.36700000000000005,0.0,6,0.0861,-11.833,0,0.0396,95.508,4,0.961
7433,Swag Surfin',F.L.Y. (Fast Life Yungstaz),54,249920,0.0144,0.7340000000000001,0.9209999999999999,0.0,11,0.0998,-5.662999999999999,0,0.0436,144.013,4,0.6779999999999999
7543,Birthday Sex,Jeremih,70,226506,0.261,0.675,0.545,0.0,7,0.162,-5.614,0,0.0443,60.048,4,0.445
7547,Run It!,Chris Brown,66,229866,0.0246,0.85,0.48200000000000004,0.0,1,0.387,-6.684,0,0.102,100.95700000000001,4,0.217
7548,Dip It Low,Christina Milian,55,201000,0.0111,0.7909999999999999,0.725,0.00019099999999999998,11,0.0882,-4.244,0,0.076,84.57,4,0.5539999999999999
7553,You,Lloyd,70,273133,0.107,0.565,0.873,0.0,5,0.332,-5.906000000000001,0,0.434,130.422,5,0.755
7560,Whatcha Say,Jason Derulo,63,221253,0.0444,0.615,0.711,0.0,11,0.145,-5.507000000000001,1,0.0779,144.036,4,0.711
7563,Confessions,Usher,58,260666,0.17800000000000002,0.83,0.41700000000000004,0.0,8,0.0858,-7.559,1,0.0423,115.985,4,0.5589999999999999
7719,Loungin (Who Do Ya Luv),LL Cool J,53,226240,0.47200000000000003,0.82,0.57,0.0033399999999999997,7,0.252,-10.24,1,0.18100000000000002,99.929,4,0.525
7735,The Light,Common,59,243586,0.114,0.934,0.649,1.71e-06,7,0.0807,-6.465,1,0.266,97.02600000000001,4,0.685
7737,Definition,Black Star,61,206471,0.03,0.667,0.879,0.0,8,0.157,-4.197,1,0.359,119.74600000000001,5,0.71
7740,X,Xzibit,56,255640,0.0795,0.9359999999999999,0.6779999999999999,0.0,4,0.0838,-3.012,0,0.21,96.911,4,0.8220000000000001
7747,The Way I Am,Eminem,69,290426,0.13,0.81,0.871,0.0,4,0.313,-2.6719999999999997,0,0.24100000000000002,87.32799999999999,4,0.299
7755,Wait (The Whisper Song),Ying Yang Twins,62,179160,0.00112,0.9329999999999999,0.513,0.00248,7,0.107,-13.203,1,0.34700000000000003,102.01700000000001,4,0.595
7760,Cake,Lloyd Banks,45,166253,0.152,0.465,0.866,0.0,0,0.11900000000000001,-5.452999999999999,1,0.495,169.237,4,0.7120000000000001
7774,California Dreamin',The Mamas & The Papas,60,159333,0.627,0.5539999999999999,0.69,0.0,1,0.0688,-10.245,0,0.0346,112.749,4,0.5579999999999999
7798,Queen Bee,Taj Mahal,55,280080,0.41700000000000004,0.635,0.45399999999999996,4.02e-05,0,0.0816,-9.457,0,0.0393,79.097,4,0.531
7800,Wagon Wheel,Old Crow Medicine Show,67,232133,0.58,0.621,0.40299999999999997,0.0,9,0.114,-8.211,1,0.0359,145.525,4,0.634
7801,Car Wheels On A Gravel Road,Lucinda Williams,53,284560,0.0832,0.628,0.546,0.0,11,0.135,-6.922999999999999,1,0.0265,98.882,4,0.643
7810,The Swimming Song,Loudon Wainwright III,50,147466,0.408,0.604,0.585,0.0886,9,0.109,-11.288,1,0.0329,92.521,4,0.67
7811,Heavenly Day,Patty Griffin,53,225400,0.7979999999999999,0.3,0.364,6.35e-06,11,0.11599999999999999,-7.385,1,0.032,184.24099999999999,3,0.391
7812,When The Stars Go Blue,Ryan Adams,53,211666,0.469,0.5870000000000001,0.201,2.58e-05,10,0.11900000000000001,-13.299000000000001,1,0.0301,90.01799999999999,4,0.3
7814,Love And Affection,Joan Armatrading,45,272333,0.713,0.621,0.287,4.49e-05,4,0.0859,-13.828,1,0.0311,93.77799999999999,4,0.33399999999999996
7817,I Can't Make You Love Me,Bonnie Raitt,64,332960,0.846,0.588,0.149,9.65e-05,7,0.23600000000000002,-16.727999999999998,0,0.0319,124.689,4,0.113
7822,16 Days,Whiskeytown,36,234213,0.242,0.561,0.741,0.0,0,0.0874,-5.8420000000000005,1,0.0537,127.46700000000001,4,0.40399999999999997
8057,Stacy's Mom,Fountains Of Wayne,75,197986,0.0021,0.774,0.75,1.85e-05,11,0.0808,-4.927,0,0.0413,118.015,4,0.925
8078,The Bad Touch,Bloodhound Gang,69,260506,0.00474,0.841,0.741,0.0121,0,0.0911,-6.222,0,0.0392,122.984,4,0.97
8088,Tubthumping,Chumbawamba,64,278960,0.11699999999999999,0.606,0.8640000000000001,0.0,11,0.366,-7.504,0,0.0919,103.834,4,0.579
8109,A Thousand Miles,Vanessa Carlton,67,237440,0.314,0.56,0.825,0.0,11,0.22699999999999998,-3.7939999999999996,1,0.0352,94.931,4,0.33899999999999997
8124,Beverly Hills,Weezer,4,196066,0.0907,0.555,0.825,0.0,5,0.32,-3.779,1,0.142,175.61,4,0.75
8125,Party Up,DMX,51,274053,0.0861,0.49,0.927,0.0,11,0.0833,-3.826,1,0.34,201.83,4,0.495
8127,Tainted Love,Marilyn Manson,50,202693,0.0010199999999999999,0.621,0.8759999999999999,0.0,8,0.16899999999999998,-7.785,1,0.0751,142.023,4,0.569
8134,Miami,Will Smith,72,197416,0.0339,0.877,0.534,1.73e-05,1,0.0441,-6.18,1,0.151,108.171,4,0.89
8150,Grace Kelly,MIKA,60,187733,0.0219,0.6779999999999999,0.847,0.0329,0,0.373,-5.825,1,0.0519,122.287,4,0.601
8226,(Sittin' On) The Dock Of The Bay,Otis Redding,64,166826,0.726,0.486,0.312,1.59e-06,2,0.0601,-13.522,1,0.0533,205.917,4,0.598
8252,I'm Into Something Good,Herman's Hermits,54,153506,0.716,0.5920000000000001,0.45799999999999996,0.0,0,0.237,-8.2,1,0.0296,133.55100000000002,4,0.723
8301,King of Spain,The Tallest Man On Earth,10,208200,0.715,0.38299999999999995,0.489,1.85e-06,8,0.0856,-8.334,1,0.0343,131.377,4,0.387
8342,Coney Island,Good Old War,51,163840,0.39299999999999996,0.619,0.741,0.0,5,0.079,-7.186,1,0.0444,99.475,4,0.9229999999999999
8349,All I Want Is You,Barry Louis Polisar,56,157586,0.402,0.557,0.40700000000000003,0.0,7,0.0638,-11.360999999999999,1,0.0457,180.919,4,0.7929999999999999
